,0,1,2
852,0.5050718064,-1,27735.0
853,0.529700857,1,18901.0
854,0.5158330556,-1,22481.0
855,0.4649957231,-1,19292.0
856,0.4483223077,-1,66015.0
857,0.4951503125,1,43944.0
858,0.5205755159,1,34637.0
859,0.5085663931,-1,39374.0
860,0.4431044499,1,26055.0
861,0.5045186471,1,21066.0
862,0.5144298851,1,23497.0
863,0.5529733212,1,16444.0
864,0.5368035955,-1,23524.0
865,0.5244694316,1,23052.0
866,0.5767230924,1,41470.0
867,0.5338231991,-1,30189.0
868,0.5272910544,1,34851.0
869,0.5253949037,-1,23473.0
870,0.4885241941,1,28155.0
871,0.5163791555,-1,30613.0
872,0.5417095121,-1,25224.0
873,0.4651732806,1,35179.0
874,0.5380251611,-1,27816.0
875,0.5731733499,1,21875.0
876,0.5206010866,-1,66637.0
877,0.4928526896,-1,32465.0
878,0.508497731,1,28226.0
879,0.5323465629,1,23228.0
880,0.4618079479,-1,21569.0
881,0.4815518585,1,31940.0
882,0.5414558214,1,28196.0
883,0.5576217773,1,23572.0
884,0.5313673301,1,29506.0
885,0.5448999824,1,62491.0
886,0.5517643892,1,58331.0
887,0.5380401145,-1,61454.0
888,0.5128768596,-1,31152.0
889,0.5089837014,-1,32654.0
890,0.4988748644,1,30776.0
891,0.5085190639,-1,33052.0
892,0.5134243855,1,29605.0
893,0.5145546698,1,32150.0
894,0.5391605058,-1,36031.0
895,0.530968946,-1,27077.0
896,0.4826640473,1,30697.0
897,0.5191729045,-1,40651.0
898,0.4813361559,-1,47706.0
899,0.4663153333,-1,37857.0
900,0.4691540072,1,23088.0
901,0.5147529683,-1,30080.0
902,0.4567374557,1,22868.0
903,0.5394959172,1,34452.0
904,0.5196224291,-1,38860.0
905,0.522994602,1,43514.0
906,0.5134418249,1,52116.0
907,0.5332341588,1,47410.0
908,0.5252363397,-1,37931.0
909,0.4920940112,1,53862.0
910,0.4928135689,1,51080.0
911,0.5281853813,1,41059.0
912,0.5068530905,-1,34390.0
913,0.4571773906,-1,36152.0
914,0.5158261714,-1,59509.0
915,0.4871174557,-1,39144.0
916,0.4700425382,1,46345.0
917,0.4996400579,1,45082.0
918,0.5176853218,1,38310.0
919,0.5434407111,1,29248.0
920,0.5235255684,-1,55957.0
921,0.5163223644,-1,31747.0
922,0.4695758496,-1,37120.0
923,0.4927190946,1,35129.0
924,0.5387539723,-1,33701.0
925,0.4938552049,1,29341.0
926,0.5322910976,1,34582.0
927,0.5356521161,1,38714.0
928,0.527079534,-1,63851.0
929,0.5192002967,1,39729.0
930,0.5033086989,1,35786.0
931,0.5341464756,1,33297.0
932,0.5496666553,-1,61371.0
933,0.4942701214,-1,65912.0
934,0.5461662459,-1,59385.0
935,0.4806563015,1,78935.0
936,0.4858791528,-1,57455.0
937,0.4718074683,-1,82116.0
938,0.4744832634,-1,59726.0
939,0.53545539,1,66525.0
940,0.5138716975,-1,44916.0
941,0.4774465822,1,70765.0
942,0.4999960894,-1,54215.0
943,0.4711337366,1,65088.0
944,0.541511352,-1,63779.0
945,0.4636742163,-1,63100.0
946,0.4798250346,1,82266.0
947,0.4989952453,1,51172.0
948,0.5246149979,-1,56769.0
949,0.5332692905,-1,40323.0
950,0.5270501069,1,62485.0
951,0.5353822744,1,34649.0
952,0.5134246779,1,31375.0
953,0.5271869939,-1,33865.0
954,0.5340979527,-1,35781.0
955,0.5013580437,1,36914.0
956,0.4871601787,-1,27446.0
957,0.5076004083,-1,29357.0
958,0.4916359711,1,31575.0
959,0.5286162108,1,50016.0
960,0.5230970917,1,56992.0
961,0.4931227716,-1,32627.0
962,0.4890481367,1,37154.0
963,0.5204720422,1,26588.0
964,0.5412890978,-1,52028.0
965,0.5290658293,-1,32742.0
966,0.4680602818,1,40201.0
967,0.4837692832,-1,28548.0
968,0.5699520845,-1,28809.0
969,0.5123546504,1,31943.0
970,0.5049030301,1,28992.0
971,0.481737844,-1,24115.0
972,0.4694828934,1,34366.0
973,0.5323793369,1,30294.0
974,0.5331457412,1,31754.0
975,0.5140671968,-1,28290.0
976,0.4608569363,-1,26150.0
977,0.480500542,1,26850.0
978,0.5718199631,-1,33463.0
979,0.4944095408,1,34045.0
980,0.5006807185,-1,22108.0
981,0.4908642157,-1,81343.0
982,0.5121251492,-1,41284.0
983,0.6029122382,-1,38401.0
984,0.485175265,-1,53546.0
985,0.4922225629,-1,52493.0
986,0.4793271492,1,46003.0
987,0.5148561364,1,42494.0
988,0.5095685801,-1,32699.0
989,0.5115223509,1,25078.0
990,0.5692544427,1,35611.0
991,0.5548759418,1,44524.0
992,0.5287525859,-1,17504.0
993,0.5249081577,1,22410.0
994,0.5002246164,-1,21857.0
995,0.5244620804,1,24248.0
996,0.5538138746,1,32548.0
997,0.5563051444,1,67757.0
998,0.5278039041,1,38604.0
999,0.5169437788,-1,45373.0
1000,0.5368024923,-1,25807.0
1001,0.5127101131,1,31739.0
1002,0.5291871815,-1,30616.0
1003,0.5201506044,1,22863.0
1004,0.4883868824,1,23450.0
1005,0.48063766,1,31422.0
1006,0.5187290916,-1,25466.0
1007,0.4515671421,1,47314.0
1008,0.476157069,1,25502.0
1009,0.4983332077,-1,25567.0
1010,0.5112526646,1,33971.0
1011,0.5060768739,-1,29361.0
1012,0.5187562166,-1,27593.0
1013,0.5058993474,-1,21068.0
1014,0.5251985394,-1,54028.0
1015,0.46379805,-1,35488.0
1016,0.4557389544,-1,33228.0
1017,0.4445690206,1,37079.0
1018,0.4641709887,1,31474.0
1019,0.5366816816,1,35875.0
1020,0.5205505011,-1,27452.0
1021,0.4493955007,-1,33031.0
1022,0.4663472592,1,21916.0
1023,0.5622951551,-1,33701.0
1024,0.5441475334,-1,46275.0
1025,0.4756579398,1,34421.0
1026,0.468812577,-1,35283.0
1027,0.5100884755,-1,28122.0
1028,0.4695965574,-1,35517.0
1029,0.4853492801,-1,30908.0
1030,0.4647588226,1,39010.0
1031,0.514356884,-1,29925.0
1032,0.4610587557,1,30771.0
1033,0.5475178575,-1,42190.0
1034,0.5407234568,1,35408.0
1035,0.4911819064,1,30052.0
1036,0.4773805694,-1,23475.0
1037,0.5148603658,-1,29780.0
1038,0.473728324,-1,39090.0
